Time : 08-28-15-39-16.1 //TaskState : Task1//User1 Position(3.92, 1.24, 3.42)/User2 Position(4.04, 0.84, 2.63)/User3 Position(4.12, 1.66, 4.05)/
Time : 08-28-15-39-16.2 //TaskState : Task1//User1 Position(3.91, 1.25, 3.43)/User2 Position(4.04, 0.84, 2.63)/User3 Position(4.11, 1.66, 4.05)/
Time : 08-28-15-39-16.3 //TaskState : Task1//User1 Position(3.92, 1.24, 3.44)/User2 Position(4.04, 0.84, 2.63)/User3 Position(4.11, 1.66, 4.05)/
Time : 08-28-15-39-16.4 //TaskState : Task1//User1 Position(3.92, 1.24, 3.45)/User2 Position(4.04, 0.84, 2.63)/User3 Position(4.11, 1.66, 4.05)/
Time : 08-28-15-39-16.5 //TaskState : Task1//User1 Position(3.90, 1.27, 3.44)/User2 Position(4.04, 0.84, 2.63)/User3 Position(4.12, 1.66, 4.05)/
Time : 08-28-15-39-16.6 //TaskState : Task1//User1 Position(3.90, 1.27, 3.41)/User2 Position(4.04, 0.84, 2.63)/User3 Position(4.13, 1.66, 4.04)/
Time : 08-28-15-39-16.7 //TaskState : Task1//User1 Position(3.90, 1.26, 3.40)/User2 Position(4.04, 0.84, 2.63)/User3 Position(4.15, 1.65, 4.04)/
Time : 08-28-15-39-16.8 //TaskState : Task1//User1 Position(3.90, 1.26, 3.41)/User2 Position(4.04, 0.84, 2.63)/User3 Position(4.16, 1.65, 4.04)/
Time : 08-28-15-39-16.9 //TaskState : Task1//User1 Position(3.91, 1.27, 3.42)/User2 Position(4.04, 0.84, 2.63)/User3 Position(4.18, 1.65, 4.04)/
Time : 08-28-15-39-17.1 //TaskState : Task1//User1 Position(3.91, 1.27, 3.42)/User2 Position(4.04, 0.84, 2.63)/User3 Position(4.19, 1.64, 4.04)/
Time : 08-28-15-39-17.2 //TaskState : Task1//User1 Position(3.91, 1.27, 3.43)/User2 Position(4.04, 0.84, 2.63)/User3 Position(4.20, 1.64, 4.03)/
Time : 08-28-15-39-17.3 //TaskState : Task1//User1 Position(3.94, 1.24, 3.46)/User2 Position(4.04, 0.84, 2.63)/User3 Position(4.21, 1.64, 4.03)/
Time : 08-28-15-39-17.4 //TaskState : Task1//User1 Position(3.95, 1.22, 3.48)/User2 Position(4.04, 0.84, 2.63)/User3 Position(4.21, 1.65, 4.03)/
Time : 08-28-15-39-17.5 //TaskState : Task1//User1 Position(3.97, 1.19, 3.45)/User2 Position(4.04, 0.84, 2.63)/User3 Position(4.21, 1.65, 4.02)/
Time : 08-28-15-39-17.6 //TaskState : Task1//User1 Position(3.96, 1.20, 3.45)/User2 Position(4.04, 0.84, 2.63)/User3 Position(4.21, 1.65, 4.02)/
Time : 08-28-15-39-17.7 //TaskState : Task1//User1 Position(3.95, 1.21, 3.45)/User2 Position(4.04, 0.84, 2.63)/User3 Position(4.21, 1.65, 4.02)/
Time : 08-28-15-39-17.8 //TaskState : Task1//User1 Position(3.94, 1.22, 3.45)/User2 Position(4.04, 0.84, 2.63)/User3 Position(4.20, 1.65, 4.02)/
Time : 08-28-15-39-17.9 //TaskState : Task1//User1 Position(3.94, 1.21, 3.45)/User2 Position(4.04, 0.84, 2.63)/User3 Position(4.19, 1.65, 4.03)/
Time : 08-28-15-39-18.1 //TaskState : Task1//User1 Position(3.94, 1.21, 3.45)/User2 Position(4.04, 0.84, 2.63)/User3 Position(4.18, 1.65, 4.04)/
Time : 08-28-15-39-18.2 //TaskState : Task1//User1 Position(3.93, 1.21, 3.45)/User2 Position(4.04, 0.84, 2.63)/User3 Position(4.16, 1.66, 4.05)/
Time : 08-28-15-39-18.3 //TaskState : Task1//User1 Position(3.93, 1.21, 3.45)/User2 Position(4.04, 0.84, 2.63)/User3 Position(4.14, 1.66, 4.05)/
Time : 08-28-15-39-18.4 //TaskState : Task1//User1 Position(3.93, 1.21, 3.45)/User2 Position(4.04, 0.84, 2.63)/User3 Position(4.11, 1.66, 4.07)/
Time : 08-28-15-39-18.5 //TaskState : Task1//User1 Position(3.93, 1.21, 3.45)/User2 Position(4.04, 0.83, 2.63)/User3 Position(4.09, 1.65, 4.08)/
Time : 08-28-15-39-18.6 //TaskState : Task1//User1 Position(3.93, 1.21, 3.45)/User2 Position(4.04, 0.84, 2.63)/User3 Position(4.08, 1.65, 4.09)/
Time : 08-28-15-39-18.7 //TaskState : Task1//User1 Position(3.93, 1.21, 3.45)/User2 Position(4.04, 0.84, 2.63)/User3 Position(4.07, 1.66, 4.10)/
Time : 08-28-15-39-18.8 //TaskState : Task1//User1 Position(3.93, 1.21, 3.45)/User2 Position(4.04, 0.84, 2.63)/User3 Position(4.07, 1.66, 4.10)/
Time : 08-28-15-39-18.9 //TaskState : Task1//User1 Position(3.92, 1.21, 3.45)/User2 Position(4.04, 0.84, 2.63)/User3 Position(4.08, 1.67, 4.11)/
Time : 08-28-15-39-19.1 //TaskState : Task1//User1 Position(3.92, 1.21, 3.45)/User2 Position(4.04, 0.83, 2.63)/User3 Position(4.09, 1.67, 4.10)/
Time : 08-28-15-39-19.2 //TaskState : Task1//User1 Position(3.92, 1.22, 3.45)/User2 Position(4.04, 0.84, 2.63)/User3 Position(4.09, 1.67, 4.10)/
Time : 08-28-15-39-19.3 //TaskState : Task1//User1 Position(3.93, 1.21, 3.45)/User2 Position(4.04, 0.84, 2.63)/User3 Position(4.10, 1.67, 4.10)/
Time : 08-28-15-39-19.4 //TaskState : Task1//User1 Position(3.93, 1.21, 3.45)/User2 Position(4.04, 0.84, 2.63)/User3 Position(4.11, 1.67, 4.10)/
